Source,Target,Weight,Journal
"von Freytag-Loringhoven, Elsa (Baroness)","Williams, William Carlos",5,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Carnevali, Emanuel",2,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Stevens, Wallace",2,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Turbyfill, Mark",2,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Winthrop, Arthur",2,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)",jh,8,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Scott, Evelyn",2,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Rodker, John",4,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Barnes, Djuna",6,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Kohen, Esther",2,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Gilmore, Louis",3,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Sinclair, May",2,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Richardson, Dorothy M.",3,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Reiss, Robert",3,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Bynner, Witter",2,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Joyce, James",6,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Picabia, Francis",2,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Anderson, Margaret C.",7,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Crane, Hart",2,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Butts, Mary",5,poetry-little-review-edges
"von Freytag-Loringhoven, Elsa (Baroness)","Loy, Mina",3,poetry-little-review-edges
"Livesay, Florence Randal",E. T.,2,poetry-little-review-edges
"Livesay, Florence Randal","Monroe, Harriet",3,poetry-little-review-edges
"Livesay, Florence Randal","Henderson, Alice C.",2,poetry-little-review-edges
"Livesay, Florence Randal","Eliot, T. S.",2,poetry-little-review-edges
R.,"Schuchert, Herman",2,poetry-little-review-edges
R.,"Anderson, Margaret C.",2,poetry-little-review-edges
R.,K.,2,poetry-little-review-edges
R.,"Aldington, Richard",2,poetry-little-review-edges
R.,"Kaun, Alexander S.",2,poetry-little-review-edges
"Ridge, Lola","Andelson, Pearl",2,poetry-little-review-edges
"Ridge, Lola","Gilmore, Louis",2,poetry-little-review-edges
"Ridge, Lola","Carnevali, Emanuel",2,poetry-little-review-edges
"Ridge, Lola","Schneider, Isidor",2,poetry-little-review-edges
"Ridge, Lola",jh,2,poetry-little-review-edges
"Ridge, Lola","Monroe, Harriet",5,poetry-little-review-edges
"Ridge, Lola","Rodker, John",2,poetry-little-review-edges
"Ridge, Lola","Bynner, Witter",2,poetry-little-review-edges
"Ridge, Lola","Crawford, Nelson Antrim",2,poetry-little-review-edges
"Ridge, Lola","Freer, Agnes Lee",2,poetry-little-review-edges
"Ridge, Lola","Wheelock, John Hall",2,poetry-little-review-edges
"Ridge, Lola","Winters, Yvor",2,poetry-little-review-edges
"Drinkwater, John","Henderson, Alice C.",2,poetry-little-review-edges
"Drinkwater, John","Monroe, Harriet",4,poetry-little-review-edges
"Flint, F. S.","Schnack, Fritz",2,poetry-little-review-edges
"Flint, F. S.","Dean, Harriet",2,poetry-little-review-edges
"Flint, F. S.","Hagedorn, Hermann",2,poetry-little-review-edges
"Flint, F. S.","Aldington, Richard",4,poetry-little-review-edges
"Flint, F. S.","Iverson, Sade",2,poetry-little-review-edges
"Flint, F. S.",K.,2,poetry-little-review-edges
"Flint, F. S.","Monroe, Harriet",5,poetry-little-review-edges
"Flint, F. S.","Saphier, William",2,poetry-little-review-edges
"Flint, F. S.","Colum, Padraic",2,poetry-little-review-edges
"Flint, F. S.","Tietjens, Eunice",2,poetry-little-review-edges
"Flint, F. S.","Lee, Agnes",2,poetry-little-review-edges
"Flint, F. S.","Sandburg, Carl",2,poetry-little-review-edges
"Flint, F. S.","Comfort, Will Levington",3,poetry-little-review-edges
"Flint, F. S.","Ficke, Arthur Davison",2,poetry-little-review-edges
"Flint, F. S.","Dawson, Mitchell",3,poetry-little-review-edges
"Flint, F. S.","Anderson, Margaret C.",3,poetry-little-review-edges
"Flint, F. S.","Kaun, Alexander S.",2,poetry-little-review-edges
"Flint, F. S.","Henderson, Alice C.",3,poetry-little-review-edges
"Flint, F. S.","Soule, George",3,poetry-little-review-edges
"Flint, F. S.","Fletcher, John Gould",3,poetry-little-review-edges
"Flint, F. S.",H. D.,3,poetry-little-review-edges
"Flint, F. S.","Schuchert, Herman",2,poetry-little-review-edges
"Flint, F. S.","Frank, Florence Kiper",2,poetry-little-review-edges
"Bauer, Harold","Aldington, Richard",2,poetry-little-review-edges
"Bauer, Harold","Anderson, Margaret C.",2,poetry-little-review-edges
"Bauer, Harold","De Braila, Lupo",2,poetry-little-review-edges
"Bauer, Harold","Macdougall, Allan Ross",2,poetry-little-review-edges
"Joyce, James","Yeats, William Butler",4,poetry-little-review-edges
"Joyce, James","Carnevali, Emanuel",6,poetry-little-review-edges
"Joyce, James","Sinclair, May",6,poetry-little-review-edges
"Joyce, James","De Bosschère, Jean",2,poetry-little-review-edges
"Joyce, James","Winthrop, Arthur",2,poetry-little-review-edges
"Joyce, James","Puteklis, Louis",2,poetry-little-review-edges
"Joyce, James","Williams, William Carlos",9,poetry-little-review-edges
"Joyce, James","Groff, Alice",3,poetry-little-review-edges
"Joyce, James","Fenollosa, Ernest",3,poetry-little-review-edges
"Joyce, James","Aldington, Richard",2,poetry-little-review-edges
"Joyce, James","Scott, Evelyn",3,poetry-little-review-edges
"Joyce, James","Gould, Wallace",2,poetry-little-review-edges
"Joyce, James","Saphier, William",3,poetry-little-review-edges
"Joyce, James","Dismorr, Jessie",3,poetry-little-review-edges
"Joyce, James","Reiss, Robert",4,poetry-little-review-edges
"Joyce, James","Michelson, Max",2,poetry-little-review-edges
"Joyce, James","Bynner, Witter",4,poetry-little-review-edges
"Joyce, James","Butts, Mary",5,poetry-little-review-edges
"Joyce, James","Seiffert, Marjorie Allen",2,poetry-little-review-edges
"Joyce, James","Henderson, Alice C.",2,poetry-little-review-edges
"Joyce, James",H. H.,2,poetry-little-review-edges
"Joyce, James","Sandburg, Carl",2,poetry-little-review-edges
"Joyce, James","Cournos, John",2,poetry-little-review-edges
"Joyce, James","Crane, Hart",2,poetry-little-review-edges
"Joyce, James","Barnes, Alfred C.",2,poetry-little-review-edges
"Joyce, James","Cowley, Malcolm",3,poetry-little-review-edges
"Joyce, James",jh,12,poetry-little-review-edges
"Joyce, James","Solon, Israel",5,poetry-little-review-edges
"Joyce, James","Gilmore, Louis",5,poetry-little-review-edges
"Joyce, James","Szukalski, Stanislaw",3,poetry-little-review-edges
"Joyce, James","Bodenheim, Maxwell",12,poetry-little-review-edges
"Joyce, James","Monroe, Harriet",2,poetry-little-review-edges
"Joyce, James","Rodker, John",11,poetry-little-review-edges
"Joyce, James","Barnes, Djuna",7,poetry-little-review-edges
"Joyce, James","Turbyfill, Mark",6,poetry-little-review-edges
"Joyce, James","Richardson, Dorothy M.",10,poetry-little-review-edges
"Joyce, James","Barry, Iris",2,poetry-little-review-edges
"Joyce, James","Jepson, Edgar",3,poetry-little-review-edges
"Joyce, James",E. P.,5,poetry-little-review-edges
"Joyce, James","Bellamann, Henry",2,poetry-little-review-edges
"Joyce, James","Anderson, Margaret C.",11,poetry-little-review-edges
"Joyce, James","Symons, Arthur",3,poetry-little-review-edges
"Joyce, James",Kiang Kang-Hu,2,poetry-little-review-edges
"Joyce, James","Kohen, Esther",2,poetry-little-review-edges
"Kandinsky, Wassily",jh,2,poetry-little-review-edges
"Kandinsky, Wassily","Bell, Clive",2,poetry-little-review-edges
"Kandinsky, Wassily","Anderson, Margaret C.",2,poetry-little-review-edges
"Murphy, Charles R.","Scott, Evelyn",2,poetry-little-review-edges
"Murphy, Charles R.","Nicholl, Louise Townsend",2,poetry-little-review-edges
"Murphy, Charles R.","Monroe, Harriet",2,poetry-little-review-edges
"Thorp, N. Howard","Henderson, Alice C.",2,poetry-little-review-edges
"Monro, Harold","Carnevali, Emanuel",2,poetry-little-review-edges
"Monro, Harold","Strobel, Marion",2,poetry-little-review-edges
"Monro, Harold","Monroe, Harriet",4,poetry-little-review-edges
"Monro, Harold","Tietjens, Eunice",3,poetry-little-review-edges
"Monro, Harold","Bynner, Witter",3,poetry-little-review-edges
"Monro, Harold","Fuller, Henry B.",2,poetry-little-review-edges
Christian,"Gilmore, Louis",2,poetry-little-review-edges
Christian,jh,2,poetry-little-review-edges
Christian,"Anderson, Margaret C.",2,poetry-little-review-edges
Christian,"Picabia, Francis",2,poetry-little-review-edges
Christian,"Apollinaire, Guillaume",2,poetry-little-review-edges
"Holden, Raymond","Morton, David",2,poetry-little-review-edges
"Holden, Raymond","Monroe, Harriet",3,poetry-little-review-edges
"Speyer, Leonora","Monroe, Harriet",3,poetry-little-review-edges
"Speyer, Leonora","Winters, Yvor",2,poetry-little-review-edges
"Speyer, Leonora","Tietjens, Eunice",2,poetry-little-review-edges
"Speyer, Leonora","Deutsch, Babette",2,poetry-little-review-edges
"Speyer, Leonora","Sapir, Edward",2,poetry-little-review-edges
"Corbin, Alice","Yeats, William Butler",2,poetry-little-review-edges
"Corbin, Alice","Carnevali, Emanuel",3,poetry-little-review-edges
"Corbin, Alice","Aldington, Richard",2,poetry-little-review-edges
"Corbin, Alice","Monroe, Harriet",9,poetry-little-review-edges
"Corbin, Alice",H. H.,2,poetry-little-review-edges
"Corbin, Alice","Sandburg, Carl",3,poetry-little-review-edges
"Corbin, Alice","Seiffert, Marjorie Allen",2,poetry-little-review-edges
"Corbin, Alice","Henderson, Alice C.",7,poetry-little-review-edges
"Corbin, Alice","Fletcher, John Gould",3,poetry-little-review-edges
"Corbin, Alice","Wilkinson, Florence",2,poetry-little-review-edges
"Corbin, Alice","Skinner, Constance",2,poetry-little-review-edges
"Corbin, Alice","Rodker, John",2,poetry-little-review-edges
"Corbin, Alice",E. T.,3,poetry-little-review-edges
"Corbin, Alice","Fuller, Henry B.",2,poetry-little-review-edges
"Shanks, E. Buxton","Foster, George Burman",2,poetry-little-review-edges
"Shanks, E. Buxton","Bodenheim, Maxwell",2,poetry-little-review-edges
"Shanks, E. Buxton","Soule, George",2,poetry-little-review-edges
"Shanks, E. Buxton","Schuchert, Herman",2,poetry-little-review-edges
"Shanks, E. Buxton","Anderson, Margaret C.",2,poetry-little-review-edges
"Shanks, E. Buxton",K.,2,poetry-little-review-edges
"Shanks, E. Buxton","Gabirol, Ibn",2,poetry-little-review-edges
"Shanks, E. Buxton","Goethe, Johann Wolfgang von",2,poetry-little-review-edges
"Shanks, E. Buxton","Saphier, William",2,poetry-little-review-edges
"Shanks, E. Buxton","Tietjens, Eunice",2,poetry-little-review-edges
"Reiss, Robert","Solon, Israel",2,poetry-little-review-edges
"Reiss, Robert","Williams, William Carlos",3,poetry-little-review-edges
"Reiss, Robert","Turbyfill, Mark",2,poetry-little-review-edges
"Reiss, Robert","Sinclair, May",2,poetry-little-review-edges
"Reiss, Robert",jh,3,poetry-little-review-edges
"Reiss, Robert","Szukalski, Stanislaw",2,poetry-little-review-edges
"Reiss, Robert","Anderson, Margaret C.",2,poetry-little-review-edges
"Reiss, Robert","Barnes, Djuna",2,poetry-little-review-edges
"Whitman, Walt","Ficke, Arthur Davison",2,poetry-little-review-edges
"Whitman, Walt","Anderson, Margaret C.",2,poetry-little-review-edges
"Whitman, Walt","Tietjens, Eunice",2,poetry-little-review-edges
"Manning, Frederic","Henderson, Alice C.",2,poetry-little-review-edges
"Manning, Frederic","Monroe, Harriet",3,poetry-little-review-edges
"Manning, Frederic","Williams, William Carlos",2,poetry-little-review-edges
"McClure, John","Monroe, Harriet",2,poetry-little-review-edges
"Goethe, Johann Wolfgang von","Wilde, Oscar",2,poetry-little-review-edges
"Goethe, Johann Wolfgang von","Foster, George Burman",3,poetry-little-review-edges
"Goethe, Johann Wolfgang von","Bodenheim, Maxwell",3,poetry-little-review-edges
"Goethe, Johann Wolfgang von","Schuchert, Herman",3,poetry-little-review-edges
"Goethe, Johann Wolfgang von","Aldington, Richard",2,poetry-little-review-edges
"Goethe, Johann Wolfgang von","Anderson, Margaret C.",3,poetry-little-review-edges
"Goethe, Johann Wolfgang von",K.,3,poetry-little-review-edges
"Goethe, Johann Wolfgang von","Gabirol, Ibn",2,poetry-little-review-edges
"Goethe, Johann Wolfgang von","Saphier, William",2,poetry-little-review-edges
"Goethe, Johann Wolfgang von","Tietjens, Eunice",2,poetry-little-review-edges
"Goethe, Johann Wolfgang von","Soule, George",3,poetry-little-review-edges
"Gilbert, Morris","Monroe, Harriet",4,poetry-little-review-edges
"Gilbert, Morris","Tietjens, Eunice",2,poetry-little-review-edges
"Gilbert, Morris","Sandburg, Carl",2,poetry-little-review-edges
"Widdemer, Margaret","Henderson, Alice C.",2,poetry-little-review-edges
"Widdemer, Margaret","Monroe, Harriet",4,poetry-little-review-edges
"Widdemer, Margaret","Aldington, Richard",3,poetry-little-review-edges
"Widdemer, Margaret","Masters, Edgar Lee",2,poetry-little-review-edges
"Widdemer, Margaret","Sandburg, Carl",2,poetry-little-review-edges
"Widdemer, Margaret","Campbell, Joseph",2,poetry-little-review-edges
"Cann, Louise Gebhard","Groff, Alice",2,poetry-little-review-edges
"Cann, Louise Gebhard",jh,3,poetry-little-review-edges
"Cann, Louise Gebhard","Aldington, Richard",2,poetry-little-review-edges
"Cann, Louise Gebhard","Anderson, Margaret C.",3,poetry-little-review-edges
"Wood, Clement","Dudley, Dorothy",3,poetry-little-review-edges
"Wood, Clement","Henderson, Alice C.",3,poetry-little-review-edges
"Wood, Clement","Fletcher, John Gould",3,poetry-little-review-edges
"Wood, Clement","Tietjens, Eunice",2,poetry-little-review-edges
"Wood, Clement","Monroe, Harriet",5,poetry-little-review-edges
"Wing, DeWitt C.","Wells, H. G.",3,poetry-little-review-edges
"Wing, DeWitt C.","Ficke, Arthur Davison",4,poetry-little-review-edges
"Wing, DeWitt C.",S. H. G.,2,poetry-little-review-edges
"Wing, DeWitt C.",A. S. K.,2,poetry-little-review-edges
"Wing, DeWitt C.",M. H. P.,4,poetry-little-review-edges
"Wing, DeWitt C.","Chenery, William L.",2,poetry-little-review-edges
"Wing, DeWitt C.","Ashleigh, Charles",2,poetry-little-review-edges
"Wing, DeWitt C.","Tietjens, Eunice",6,poetry-little-review-edges
"Wing, DeWitt C.","Iverson, Sade",3,poetry-little-review-edges
"Wing, DeWitt C.","Anderson, Margaret C.",5,poetry-little-review-edges
"Wing, DeWitt C.","Arnold, Matthew",2,poetry-little-review-edges
"Wing, DeWitt C.","Butler, Samuel",2,poetry-little-review-edges
"Wing, DeWitt C.","Soule, George",6,poetry-little-review-edges
"Wing, DeWitt C.","Foster, George Burman",6,poetry-little-review-edges
"Wing, DeWitt C.","Swawite, Marguerite",4,poetry-little-review-edges
"Wing, DeWitt C.","Kaun, Alexander S.",3,poetry-little-review-edges
"Wing, DeWitt C.","Saphier, William",2,poetry-little-review-edges
"Gordon, Frank S.","Monroe, Harriet",3,poetry-little-review-edges
"Gordon, Frank S.","Henderson, Alice C.",3,poetry-little-review-edges
"Gordon, Frank S.","Fletcher, John Gould",2,poetry-little-review-edges
"Iverson, Sade","Wells, H. G.",2,poetry-little-review-edges
"Iverson, Sade",M. H. P.,2,poetry-little-review-edges
"Iverson, Sade","Aldington, Richard",2,poetry-little-review-edges
"Iverson, Sade",K.,2,poetry-little-review-edges
"Iverson, Sade","Tietjens, Eunice",4,poetry-little-review-edges
"Iverson, Sade","Anderson, Margaret C.",3,poetry-little-review-edges
"Iverson, Sade","Arnold, Matthew",2,poetry-little-review-edges
"Iverson, Sade","Butler, Samuel",2,poetry-little-review-edges
"Iverson, Sade","Comfort, Will Levington",2,poetry-little-review-edges
"Iverson, Sade","Ficke, Arthur Davison",3,poetry-little-review-edges
"Iverson, Sade","Soule, George",4,poetry-little-review-edges
"Iverson, Sade","Foster, George Burman",3,poetry-little-review-edges
"Iverson, Sade","Swawite, Marguerite",2,poetry-little-review-edges
"Iverson, Sade","Schuchert, Herman",2,poetry-little-review-edges
"Iverson, Sade",A. E.,2,poetry-little-review-edges
"Iverson, Sade","Saphier, William",2,poetry-little-review-edges
"Golding, Louis","Monroe, Harriet",2,poetry-little-review-edges
"Norton, Grace Fallow","Monroe, Harriet",4,poetry-little-review-edges
"Norton, Grace Fallow","Aldington, Richard",2,poetry-little-review-edges
"McAlmon, Robert","Monroe, Harriet",3,poetry-little-review-edges
"McAlmon, Robert","Henderson, Alice C.",3,poetry-little-review-edges
"McAlmon, Robert","Crawford, Nelson Antrim",2,poetry-little-review-edges
"Aber, Loureine","Monroe, Harriet",2,poetry-little-review-edges
M. H. P.,"Ficke, Arthur Davison",3,poetry-little-review-edges
M. H. P.,"Saphier, William",2,poetry-little-review-edges
M. H. P.,"Tietjens, Eunice",4,poetry-little-review-edges
M. H. P.,"Anderson, Margaret C.",3,poetry-little-review-edges
M. H. P.,"Arnold, Matthew",2,poetry-little-review-edges
M. H. P.,"Butler, Samuel",2,poetry-little-review-edges
M. H. P.,"Soule, George",4,poetry-little-review-edges
M. H. P.,"Foster, George Burman",4,poetry-little-review-edges
M. H. P.,"Swawite, Marguerite",3,poetry-little-review-edges
M. H. P.,"Chenery, William L.",2,poetry-little-review-edges
M. H. P.,"Wells, H. G.",3,poetry-little-review-edges
"Cook, Harold","Monroe, Harriet",2,poetry-little-review-edges
"Brandes, George","Maeterlinck, Maurice",2,poetry-little-review-edges
"Brandes, George","Bodenheim, Maxwell",2,poetry-little-review-edges
"Brandes, George",G. S.,2,poetry-little-review-edges
"Brandes, George","Soule, George",2,poetry-little-review-edges
"Brandes, George","Anderson, Margaret C.",2,poetry-little-review-edges
"Brandes, George","Tietjens, Eunice",2,poetry-little-review-edges
"Brandes, George","Wilde, Oscar",2,poetry-little-review-edges
"Brandes, George","Foster, George Burman",2,poetry-little-review-edges
"Rolland, Romain","Ficke, Arthur Davison",2,poetry-little-review-edges
"Rolland, Romain","Anderson, Margaret C.",3,poetry-little-review-edges
"Rolland, Romain","Foster, George Burman",2,poetry-little-review-edges
"Rolland, Romain","Kaun, Alexander S.",2,poetry-little-review-edges
"Rolland, Romain","Aldington, Richard",3,poetry-little-review-edges
"Rolland, Romain",The Scavanger',2,poetry-little-review-edges
"Hutchinson, Eugene","Aldington, Richard",2,poetry-little-review-edges
"Hutchinson, Eugene","Frank, Florence Kiper",2,poetry-little-review-edges
"Hutchinson, Eugene","Anderson, Margaret C.",2,poetry-little-review-edges
"Hutchinson, Eugene","Bynner, Witter",2,poetry-little-review-edges
"Hutchinson, Eugene","Comfort, Will Levington",2,poetry-little-review-edges
"Hutchinson, Eugene",The Scavanger',2,poetry-little-review-edges
"Winters, Yvor","Andelson, Pearl",4,poetry-little-review-edges
"Winters, Yvor","Strobel, Marion",2,poetry-little-review-edges
"Winters, Yvor","Monroe, Harriet",6,poetry-little-review-edges
"Winters, Yvor","Crawford, Nelson Antrim",2,poetry-little-review-edges
"Winters, Yvor","Tietjens, Eunice",2,poetry-little-review-edges
"Winters, Yvor","Bynner, Witter",2,poetry-little-review-edges
"Winters, Yvor","Greenhood, David",2,poetry-little-review-edges
"Puteklis, Louis","Anderson, Margaret C.",3,poetry-little-review-edges
"Puteklis, Louis","Gilmore, Louis",2,poetry-little-review-edges
"Puteklis, Louis",jh,4,poetry-little-review-edges
"Puteklis, Louis","Bodenheim, Maxwell",2,poetry-little-review-edges
"Howard, Katherine","Monroe, Harriet",2,poetry-little-review-edges
"Howard, Katherine","Sanborn, Robert Alden",2,poetry-little-review-edges
"Millay, Edna St. Vincent","Henderson, Alice C.",3,poetry-little-review-edges
"Millay, Edna St. Vincent","Benét, William Rose",2,poetry-little-review-edges
"Millay, Edna St. Vincent","Monroe, Harriet",5,poetry-little-review-edges
"Millay, Edna St. Vincent","Gilmore, Louis",2,poetry-little-review-edges
"De Braila, Lupo","Ficke, Arthur Davison",2,poetry-little-review-edges
"De Braila, Lupo","Macdougall, Allan Ross",3,poetry-little-review-edges
"De Braila, Lupo","Groff, Alice",2,poetry-little-review-edges
"De Braila, Lupo","Aldington, Richard",2,poetry-little-review-edges
"De Braila, Lupo","Zwaska, Charles",2,poetry-little-review-edges
"De Braila, Lupo","Anderson, Margaret C.",3,poetry-little-review-edges
"De Braila, Lupo","Dawson, Mitchell",2,poetry-little-review-edges
"De Braila, Lupo",R. G.,2,poetry-little-review-edges
"De Braila, Lupo","Kaun, Alexander S.",2,poetry-little-review-edges
"Swawite, Marguerite","Ficke, Arthur Davison",4,poetry-little-review-edges
"Swawite, Marguerite","Anderson, Margaret C.",6,poetry-little-review-edges
"Swawite, Marguerite",A. S. K.,2,poetry-little-review-edges
"Swawite, Marguerite","Aldington, Richard",2,poetry-little-review-edges
"Swawite, Marguerite",K.,2,poetry-little-review-edges
"Swawite, Marguerite","Cannéll, Skipwith",2,poetry-little-review-edges
"Swawite, Marguerite","Tietjens, Eunice",4,poetry-little-review-edges
"Swawite, Marguerite","Kaun, Alexander S.",4,poetry-little-review-edges
"Swawite, Marguerite","Soule, George",5,poetry-little-review-edges
"Swawite, Marguerite","Foster, George Burman",6,poetry-little-review-edges
"Swawite, Marguerite","Schuchert, Herman",2,poetry-little-review-edges
"Swawite, Marguerite","Aldis, Mary",2,poetry-little-review-edges
"Swawite, Marguerite","Gabirol, Ibn",2,poetry-little-review-edges
"Swawite, Marguerite","Saphier, William",2,poetry-little-review-edges
"Swawite, Marguerite","Ashleigh, Charles",2,poetry-little-review-edges
"Swawite, Marguerite","Wells, H. G.",2,poetry-little-review-edges
"Davis, H. L.","Henderson, Alice C.",2,poetry-little-review-edges
"Davis, H. L.","Monroe, Harriet",5,poetry-little-review-edges
"Davis, H. L.","Aldington, Richard",2,poetry-little-review-edges
"Davis, H. L.","Crawford, Nelson Antrim",2,poetry-little-review-edges
"Davis, H. L.","Masters, Edgar Lee",2,poetry-little-review-edges
"Davis, H. L.","Seiffert, Marjorie Allen",2,poetry-little-review-edges
"Stewart, H. W.","Monroe, Harriet",4,poetry-little-review-edges
"Stewart, H. W.","Crawford, Nelson Antrim",3,poetry-little-review-edges
"Ashleigh, Charles","Bodenheim, Maxwell",3,poetry-little-review-edges
"Ashleigh, Charles","Aldington, Richard",3,poetry-little-review-edges
"Ashleigh, Charles",K.,2,poetry-little-review-edges
"Ashleigh, Charles","Hoyt, Helen",3,poetry-little-review-edges
"Ashleigh, Charles","Tietjens, Eunice",3,poetry-little-review-edges
"Ashleigh, Charles","Bynner, Witter",2,poetry-little-review-edges
"Ashleigh, Charles","Ficke, Arthur Davison",3,poetry-little-review-edges
"Ashleigh, Charles","Soule, George",4,poetry-little-review-edges
"Ashleigh, Charles","Maeterlinck, Maurice",2,poetry-little-review-edges
"Ashleigh, Charles","Foster, George Burman",4,poetry-little-review-edges
"Ashleigh, Charles","Anderson, Margaret C.",5,poetry-little-review-edges
"Ashleigh, Charles","Symons, Arthur",2,poetry-little-review-edges
"Ashleigh, Charles","Kaun, Alexander S.",3,poetry-little-review-edges
"Meeker, Marjorie","Monroe, Harriet",2,poetry-little-review-edges
"Currey, Margery","Ficke, Arthur Davison",2,poetry-little-review-edges
"Currey, Margery","Anderson, Margaret C.",2,poetry-little-review-edges
"Currey, Margery","Masters, Edgar Lee",2,poetry-little-review-edges
Kiang Kang-Hu,"Williams, William Carlos",2,poetry-little-review-edges
Kiang Kang-Hu,"Bynner, Witter",3,poetry-little-review-edges
Kiang Kang-Hu,"Bodenheim, Maxwell",2,poetry-little-review-edges
Kiang Kang-Hu,"Richardson, Dorothy M.",2,poetry-little-review-edges
Kiang Kang-Hu,jh,2,poetry-little-review-edges
Kiang Kang-Hu,"Deutsch, Babette",2,poetry-little-review-edges
"Robinson, Eloise","Henderson, Alice C.",2,poetry-little-review-edges
"Robinson, Eloise",H. H.,2,poetry-little-review-edges
"Robinson, Eloise","Monroe, Harriet",3,poetry-little-review-edges
"Robinson, Eloise","Sandburg, Carl",2,poetry-little-review-edges
"Cocteau, Jean","Picabia, Francis",2,poetry-little-review-edges
"Cocteau, Jean",jh,2,poetry-little-review-edges
H. D.,"Ficke, Arthur Davison",2,poetry-little-review-edges
H. D.,"Schnack, Fritz",2,poetry-little-review-edges
H. D.,"Hoyt, Helen",2,poetry-little-review-edges
H. D.,"Dean, Harriet",2,poetry-little-review-edges
H. D.,"Turbyfill, Mark",2,poetry-little-review-edges
H. D.,"Bodenheim, Maxwell",2,poetry-little-review-edges
H. D.,jh,2,poetry-little-review-edges
H. D.,"Aldington, Richard",4,poetry-little-review-edges
H. D.,K.,2,poetry-little-review-edges
H. D.,"Dawson, Mitchell",4,poetry-little-review-edges
H. D.,"Monroe, Harriet",6,poetry-little-review-edges
H. D.,"Tietjens, Eunice",2,poetry-little-review-edges
H. D.,"Comfort, Will Levington",2,poetry-little-review-edges
H. D.,"Saphier, William",2,poetry-little-review-edges
H. D.,"Henderson, Alice C.",3,poetry-little-review-edges
H. D.,"Soule, George",2,poetry-little-review-edges
H. D.,"Fletcher, John Gould",3,poetry-little-review-edges
H. D.,"Schuchert, Herman",2,poetry-little-review-edges
H. D.,"Anderson, Margaret C.",4,poetry-little-review-edges
H. D.,"Frank, Florence Kiper",2,poetry-little-review-edges
H. D.,"Seiffert, Marjorie Allen",2,poetry-little-review-edges
"Lee, Muna","Andelson, Pearl",3,poetry-little-review-edges
"Lee, Muna","Strobel, Marion",2,poetry-little-review-edges
"Lee, Muna","Monroe, Harriet",5,poetry-little-review-edges
"Lee, Muna","Untermeyer, Louis",2,poetry-little-review-edges
"Lee, Muna","Fuller, Henry B.",2,poetry-little-review-edges
"Cowan, Sada","Saphier, William",2,poetry-little-review-edges
"Cowan, Sada","Schuchert, Herman",2,poetry-little-review-edges
"Cowan, Sada","Aldington, Richard",2,poetry-little-review-edges
"Cowan, Sada","Anderson, Margaret C.",2,poetry-little-review-edges
"Cowan, Sada","O'Neil, David",2,poetry-little-review-edges
"Cowan, Sada","Gabirol, Ibn",2,poetry-little-review-edges
"Cowan, Sada","Kaun, Alexander S.",2,poetry-little-review-edges
"Stuart, Muriel","Monroe, Harriet",2,poetry-little-review-edges
"Cheyne, Elizabeth Gibson","Monroe, Harriet",2,poetry-little-review-edges
"Cheyne, Elizabeth Gibson","Hagedorn, Hermann",2,poetry-little-review-edges
"Bangs, Janet Norris","Henderson, Alice C.",2,poetry-little-review-edges
"Bangs, Janet Norris","Masters, Edgar Lee",2,poetry-little-review-edges
"Bangs, Janet Norris","Patterson, Antoinette DeCoursey",2,poetry-little-review-edges
"Bangs, Janet Norris","Fletcher, John Gould",2,poetry-little-review-edges
"Bangs, Janet Norris","Monroe, Harriet",2,poetry-little-review-edges
"Soule, George",A. S. K.,3,poetry-little-review-edges
"Soule, George","Wilde, Oscar",3,poetry-little-review-edges
"Soule, George","Bodenheim, Maxwell",5,poetry-little-review-edges
"Soule, George","Aldington, Richard",5,poetry-little-review-edges
"Soule, George",K.,7,poetry-little-review-edges
"Soule, George","Dawson, Mitchell",2,poetry-little-review-edges
"Soule, George","Dhone, Illiam",2,poetry-little-review-edges
"Soule, George","Tietjens, Eunice",9,poetry-little-review-edges
"Soule, George","Schnack, Fritz",2,poetry-little-review-edges
"Soule, George","Butler, Samuel",2,poetry-little-review-edges
"Soule, George","Ficke, Arthur Davison",7,poetry-little-review-edges
